0,0.03634592381781277,0
1,0.036886716641279786,0
2,0.037012092780451915,0
3,0.03729425848255447,0
4,0.03822793598703173,0
5,0.03745042451130945,0
6,0.0367165238568374,0
7,0.03692751885070576,0
8,0.03714864755777096,0
9,0.03645033088496441,0
10,0.03710757955139583,0
11,0.03733126885241365,0
12,0.03649080583198572,0
13,0.03644221195663878,0
14,0.03669202241608331,0
15,0.036413284010477054,0
16,0.036374076984771936,0
17,0.03698292588189784,0
18,0.037587769721396914,0
19,0.037453372373837536,0
20,0.038836292013790415,0
21,0.04042379497278398,0
22,0.04064204401530538,0
23,0.0406089219404477,0
24,0.0406089219404477,0
25,0.04064195776791187,0
26,0.04123421358876856,0
27,0.03934529765566803,0
28,0.039214541079023835,0
29,0.04070338651812096,0
30,0.04118229087501896,0
31,0.04150512193971301,0
32,0.04155252212515935,0
33,0.0410964101526062,0
34,0.04219000958126613,0
35,0.04107559311683564,0
36,0.041183069739074644,0
37,0.041018648439996926,0
38,0.04054352052631566,0
39,0.04042182938102553,0
40,0.03986478327773803,0
41,0.037951965108243606,0
42,0.038256798724435284,0
43,0.03677815685987251,0
44,0.03726747033013909,0
45,0.03848957283560785,0
46,0.038207367526987376,1
47,0.03849853191697425,1
48,0.03826451835912289,1
49,0.037864367745988815,1
50,0.03761112168603645,1
51,0.03760025143044544,1
52,0.03849332920999898,1
53,0.03849332920999898,1
54,0.0392284200847496,1
55,0.04020870992103213,1
56,0.03997880390630274,1
57,0.04054160293931157,1
58,0.04052738709119369,1
59,0.041294347648168306,1
60,0.041757734468033866,1
61,0.04130617419664147,1
62,0.0407187691747253,1
63,0.03987398084962014,1
64,0.03961976531267407,1
65,0.0381434936829478,1
66,0.0380827230599072,1
67,0.03827390759974508,1
68,0.03844868427729203,1
69,0.037836754812574,1
70,0.03776290465292986,1
71,0.037957517184892195,1
72,0.03822205065856255,1
73,0.038247758280868425,1
74,0.03904017614116115,1
75,0.0399145763113295,1
76,0.03989897684263574,1
77,0.04075857460649017,1
78,0.04069573803040377,1
79,0.04102568413882619,1
80,0.04058970091524065,1
81,0.040647541267097013,1
82,0.041594864702285864,1
83,0.04116071515743839,1
84,0.04114167383272642,1
85,0.04114167383272642,1
86,0.04123362893786398,1
87,0.04150177718335195,1
88,0.04135384447119775,1
89,0.041178339119115115,1
90,0.041329359666596746,1
91,0.04145476247612815,1
92,0.04157423554520731,1
93,0.04196010557307145,1
94,0.041716485371579196,1
95,0.04160870162440901,1
96,0.04060104213217498,1
97,0.03999000335048966,1
98,0.04041380340783901,1
99,0.040139070636911696,1
100,0.037945505009091905,1
101,0.03768958793989737,1
102,0.03774199461353045,1
103,0.037907914675464935,1
104,0.03827895250194441,1
105,0.03878085376073873,1
106,0.03962968542483987,1
107,0.0394606722345774,1
108,0.03988227876133878,1
109,0.039859869529443245,1
110,0.039619741128038344,1
111,0.04174141376900945,1
112,0.04119774971697326,1
113,0.04021786252326696,1
114,0.0387851459459551,1
115,0.037060786687496496,1
116,0.037080428429426875,1
117,0.037080428429426875,1
118,0.03703249135838581,1
119,0.036712297713056556,1
120,0.03784184504208494,1
121,0.0388102444519624,1
122,0.038386912495660355,1
123,0.038190835175887505,1
124,0.03833998691286774,1
125,0.03876816673928616,1
126,0.03876816673928616,1
127,0.03803963864606705,1
128,0.03771318134907724,1
129,0.03786323184676845,1
130,0.038293614962715807,1
131,0.038788200589887724,1
132,0.040487124553301425,1
133,0.04070312218492388,1
134,0.0413208989007311,1
135,0.04106450837159423,1
136,0.04035201799425384,1
137,0.04126902105598516,1
138,0.03912633618376563,1
139,0.04003499014921576,1
140,0.03985486161214759,1
141,0.041998481618386777,1
142,0.04202575984117354,1
143,0.04129604495344407,1
144,0.040337257839644466,1
145,0.04086195060466207,1
146,0.0415662818067848,1
147,0.04132878424985603,1
148,0.04047196750170543,1
149,0.04045483670291801,1
